day,total_amount,TRX_amount,WTRX_amount,WBTT_amount,BTC_amount,WBTC_amount,ETH_amount,USDT_amount,BTT_amount,WIN_amount,USDJ_amount,JST_amount,SUNOLD_amount,TUSD_amount,USDC_amount,NFT_amount,SUN_amount,DOGE_amount,BTT_amount,USDD_amount,HT_amount
2025-07-28,29944938402,251434711.3,44814605.49,0,2404129.763,0,97016.48334,29491016176,3872961.54,504150.734,23446.53761,4060287.542,0,264457.6148,56489.25551,287570.3095,1147254.37,0,3872961.54,0,0
2025-07-27,9842853371,127499613.7,24252342.21,0,19443.92743,0,8185.105513,9623794348,1707180.916,165125.607,9166.082752,908996.2334,0,24602.82103,60735.98701,298788.6288,862500.5455,4.275516,1707180.916,0,0
2025-07-26,13843427833,160045764.9,22557856.04,0,154471.2878,0,27912.2686,13500440345,1202347.16,270954.6746,16148.5794,1292222.931,0,270132.8651,351997.6396,247224.8879,3059193.871,0,1202347.16,0,0
2025-07-25,28309322738,243214548.6,66325133.41,0,4314320.272,0,53831.80413,27783138660,2400227.088,493162.9974,64121.61654,3842325.934,0,313264.9145,66252.84098,209167.5836,2134132.174,0,2400227.088,0,0
2025-07-24,26562802804,383094775.4,78634265.6,0,232350.801,0,36892.42052,25801704068,4943976.847,403688.9502,36113.58342,3652723.813,0,201126.6074,55972.58094,482670.9454,4518152.268,0,4943976.847,0,0
2025-07-23,28999948333,328699254.5,78034526.4,0,566395.3726,0,11847.07147,28218641365,3700985.062,464336.9512,83041.00862,5662440.672,0,386958.9774,382184.2868,580014.6394,1514080.091,8.937734,3700985.062,0,0
2025-07-22,27581492507,310979969.3,55455619.97,0,474221.9339,0,45610.74902,27027540913,5047571.614,370394.8979,192709.6464,5809248.373,0,1705433.067,3388828.023,448480.9412,1149063.668,35.060785,5047571.614,0,0
2025-07-21,27615814962,265405988.3,48509361.15,0,315442.4329,0,122892.206,27135637338,5898288.19,799479.7831,40291.04359,2996859.773,0,255561.5164,445069.0825,130151.8269,991430.6342,2808.748183,5898288.19,0,0
2025-07-20,12579776616,158437495.8,30137865.2,0,89223.80172,0,66698.34459,12303817028,8365473.219,765575.5375,9783.836162,2278587.664,0,208519.786,230810.6695,154516.7172,1168562.882,234.514998,8365473.219,0,0
2025-07-19,14597575746,386682022.7,48020187,0,37542.68442,0,53494.35689,14063653485,4098618.57,340657.1675,3918.072969,1989861.503,0,44073.89185,10020.50804,160108.2308,878912.41,62.033331,4098618.57,0,0
2025-07-18,30058920379,471006284.2,91468330.14,0,506732.3645,0,287179.5345,29119882385,5898758.403,971831.1979,19457.49363,3725902.235,0,292403.9747,127616.9015,584707.2121,2393765.846,116.914064,5898758.403,0,0
2025-07-17,33089178260,323513596.6,44098800,0,1172275.542,0,38187.83604,32271564375,2028184.512,3118921.727,69969.16389,4284076.538,0,648296.1171,1031088.308,255105.4904,3482761.164,167.082563,2028184.512,0,0
2025-07-16,31044766502,224423013.8,20633094.05,0,1639018.48,0,77843.86155,30419086951,3175182.999,465251.7186,16713.46518,3234882.995,0,705130.1601,348241.9363,532543.7796,1221361.775,169.950373,3175182.999,0,0
2025-07-15,28277333953,248094718.2,30999739.83,0,3869741.558,0,42602.51478,27612765981,4605951.307,708583.7885,805106.3143,3173960.31,0,300296.6181,224366.5126,872241.1853,1150450.199,0,4605951.307,0,0
2025-07-14,29937904249,213425120.2,30271349.19,0,13551660.77,0,218894.7495,29465330102,4260255.95,330669.6897,830991.4393,2019915.725,0,408195.8867,290296.7749,292176.6891,999748.09,155.148534,4260255.95,0,0
2025-07-13,12678712465,126704117.3,18143356.23,0,663845.5668,0,77485.41057,11866998374,802053.7797,322446.0374,92949.85523,1394531.556,0,101079.6123,10963.68449,412653.8966,725755.5693,0,802053.7797,0,0
2025-07-12,14210611643,232255466.3,46296592.03,0,1268992.415,0,14513.07164,13693210009,4518079.113,439259.3086,19573.58866,3457878.037,0,247599.6957,218444.4248,512632.9506,6096996.199,0,4518079.113,0,0
2025-07-11,27552674735,313073772.8,38066763.6,0,2417604.764,0,276206.2902,26991602073,5239994.016,2666345.951,47182.61125,5033840.548,0,884349.0867,133722.2985,1646826.98,1567080.379,0,5239994.016,0,0
2025-07-10,28697603763,164999201.7,18012836.69,0,881207.9655,0,182543.1691,28336783764,3663140.963,369203.4006,11376.35036,1270990.31,0,311810.3387,191315.6209,203858.4876,1574132.159,161.967606,3663140.963,0,0
2025-07-09,25482499637,147143611.2,14270768.75,0,512818.6054,0,177467.882,25089319767,3297746.847,165483.3613,6940.924651,945724.7433,0,133723.0831,138447.6297,107543.0075,500822.5901,141.13892,3297746.847,0,0
2025-07-08,23181212770,125204621.6,12765967.99,0,465682.8474,0,15216.6487,22935393597,762613.6454,239374.1023,817903.7988,14679550.31,0,70577.90835,281671.1095,2319569.754,127587.2364,0,762613.6454,0,0
2025-07-07,24818899003,118448994,46143706.45,0,3225196.161,0,44158.57985,24557192370,906347.8955,525974.1599,754248.7771,1246941.238,0,128048.084,186416.5787,654108.3177,257785.9436,0,906347.8955,0,0
2025-07-06,9545858487,113012860.1,7693113.172,0,141093.8398,0,5902.116046,9360654918,705798.848,172828.3652,48859.12356,1164254.046,0,102193.6875,109562.9579,21563.27856,189127.0255,124.618015,705798.848,0,0
2025-07-05,11719044604,100656296.6,10740100.25,0,77069.33297,0,83045.02507,11519225882,314524.3857,313886.0078,18940.10974,706215.9794,0,133815.4095,616227.6604,41292.3953,354620.6387,0,314524.3857,0,0
2025-07-04,22993945191,130895190.5,16471507.64,0,361998.0067,0,95493.45684,22325204762,1638602.244,372416.8658,704788.8712,15561055.93,0,357579.6674,520459.1738,180659.9412,225852.964,3.079123,1638602.244,0,0
2025-07-03,25528062383,142257194.6,18818235.52,0,3735629.155,0,22948.50526,25122318443,2695387.754,611989.5685,502485.9684,1588826.213,0,379998.6272,662338.8709,337769.1534,653142.6029,128.78395,2695387.754,0,0
2025-07-02,27980156263,147276181.1,13701991.44,0,1145703.924,0,36786.19158,27701950026,2586779.552,315120.6306,13432.37987,2045835.331,0,1003638.132,689670.3659,410189.6552,1024164.119,0.505896,2586779.552,0,0
2025-07-01,25171542161,141917413.2,12516400.71,0,99974.85032,0,34003.10351,24768291394,1980949.779,253443.8479,199781.7245,2358952.225,0,425152.6589,419872.7565,1332431.542,14822181.41,189.671167,1980949.779,0,0
2025-06-30,26905108790,166959311.1,15824951.23,0,104900.5093,0,15532.57956,26622920051,4499434.359,246580.9042,234837.8489,1887545.987,0,387256.7258,88139.2148,1130612.702,768144.4685,0,4499434.359,0,0
2025-06-29,10473329023,97815920.93,9477094.163,0,140016.296,0,18560.543,10222653178,1211667.687,111628.7327,38085.93044,855954.5682,0,483471.3242,26314.15104,186766.277,443619.2951,0,1211667.687,0,0
2025-06-28,14036534111,510483734.2,13917372.2,0,4374758.209,0,9325.758663,13135696583,1301686.565,213680.8706,386796.1001,1551917.702,0,658182.4206,97750.72805,353468.5708,115598.9927,0,1301686.565,0,0
2025-06-27,23979812978,123191725.4,14965586.48,0,115975.595,0,68938.8869,23532653103,2647388.56,110073.3987,84826.85311,1372623.369,0,708010.3247,98385.58364,359435.7502,1165463.357,0,2647388.56,0,0
2025-06-26,26507039987,182862887.5,23667030.79,0,99376.99145,0,9487.850805,26087299064,3178046.273,194682.8532,4855.420446,6197433.353,0,689463.1707,43004.64323,1328008.642,827178.7299,0,3178046.273,0,0
2025-06-25,27285316151,149046704.6,21753497.26,0,226188.1584,0,68416.27191,26802578968,2626278.02,235489.5176,336388.9719,8563193.757,0,157456.9662,123474.1939,4819069.601,844673.602,0,2626278.02,0,0
2025-06-24,29254893329,155319592.3,17852812.3,0,9916731.834,0,60098.43298,28413229413,16129225.33,219579.2589,370140.8575,15107931.62,0,107797.9471,169916.3159,344546.7181,1038547.814,0,16129225.33,0,0
2025-06-23,32943609668,191293701.4,34808305.85,0,10845609.12,0,218366.6819,32492326963,4436646.32,805191.4035,721290.4568,20816620.17,0,212527.3546,148113.1461,589940.2499,2412281.367,88.676792,4436646.32,0,0
2025-06-22,21256160168,244789115.6,68998739.67,0,1128741.066,0,170303.175,19736246399,2616032.982,1356111.678,171099.1677,13197890.02,0,405975.129,120123.6343,1171963.487,5413969.312,0,2616032.982,0,0
2025-06-21,13696217354,139656985.5,28702927.62,0,1090298.98,0,58238.29462,13384665576,2419164.019,285063.9702,407460.6847,4866807.229,0,342873.9752,12883.82788,151458.1761,512222.989,0,2419164.019,0,0
2025-06-20,25792956365,161952277.2,27949666.58,0,291649.6718,0,27725.67908,25385529607,2185745.372,206137.7533,528897.2595,2718033.903,0,912724.5378,16043.72767,156885.3286,513046.9064,0,2185745.372,0,0
2025-06-19,20725487439,162581773.3,15538169.89,0,256173.6093,0,3461.370618,20319135640,8714116.54,307326.5021,444003.0929,1126729.866,0,1626432.998,13732.1627,92399.64391,3771172.426,0,8714116.54,0,0
2025-06-18,24963574671,172345992.4,29086059.82,0,417205.1305,0,9989.109597,24462243745,6356453.257,221642.5581,198933.2054,2344870.261,0,228722.4593,72875.47015,202838.3863,461140.1002,0,6356453.257,0,0
2025-06-17,26949825925,240415203.6,46224702.54,0,114902.7292,0,159884.5433,26467904265,2853783.039,314606.814,259881.2061,3788051.969,0,2954544.119,51189.06078,288324.8817,561832.9764,0.250113,2853783.039,0,0
2025-06-16,26694984387,450201202.6,78335473.3,0,1657927.077,0,36924.80933,25938528946,1816065.895,798130.8296,339663.5805,5673866.005,0,3308743.39,20630.60712,420637.7269,4667134.147,0,1816065.895,0,0
2025-06-15,11418701264,99678876.94,12058379.14,0,56914.7051,0,9323.472901,11169662777,664973.3711,87167.20478,56751.00245,703379.0377,0,2749830.694,4766.646756,330134.3768,980381.6988,0,664973.3711,0,0
2025-06-14,12583499735,242557954.9,17204644.6,0,4530978.069,0,1308.003892,12091769461,743786.7945,151837.6884,56677.57724,1649062.255,0,2331818.004,9496.655497,158659.0187,962618.3908,0,743786.7945,0,0
2025-06-13,25765915477,202051749.2,48805335.81,0,710909.8754,0,73140.21337,25075155080,11838196.33,605173.076,79937.89661,4306315.113,0,7219551.698,9948.216196,405113.2566,2279548.254,0,11838196.33,0,0
2025-06-12,24518635891,264895977.2,50520023.5,0,299284.5302,0,42366.0049,23821172831,1536784.027,731818.9434,704306.1151,3702297.198,0,1246948.036,13845.50221,522885.7311,1442417.456,0,1536784.027,0,0
2025-06-11,28456478211,233263345.3,35350688.96,0,2172087.95,0,166030.8692,27801412071,2187697.094,807894.6472,271317.6931,4714464.322,0,1927120.453,425534.186,302186.3805,1839818.265,0,2187697.094,0,0
2025-06-10,28401724784,190157341.2,22664500.79,0,8288552.155,0,406172.6477,27955751664,1486557.895,275418.2813,196115.5441,3168533.581,0,2113178.157,130586.5985,234114.1536,1613662.514,0,1486557.895,0,0
2025-06-09,29821883673,135992474,20674567.49,0,7481581.732,0,44112.94947,29328342896,1328407.493,385052.2252,862205.937,2584678.367,0,1575986.213,73129.67608,186460.1293,1188448.969,0,1328407.493,0,0
2025-06-08,10343173141,123411591.4,16791901.72,0,32337.9586,0,7669.391344,9864446236,614805.7112,920451.3745,373366.3882,1543045.388,0,16089.72832,23658.23252,62286.34142,1138296.223,0,614805.7112,0,0
2025-06-07,12994943027,108477566.5,18702548.85,0,360581.6587,0,2543.484284,12688650131,995669.436,264144.2557,878176.0815,1249539.196,0,50445.95946,83791.07303,223121.6339,637513.4127,6.840225,995669.436,0,0
2025-06-06,23097710925,127687592.6,30665678.02,0,20861667.2,0,68779.17353,22603222499,2018817.161,1485536.704,5670.525067,3472210.791,0,49871.14897,15588.83687,275691.2454,1911393.978,0,2018817.161,0,0
2025-06-05,25579955133,226817325.7,62563880.99,0,2230686.813,0,54111.6174,25067087509,6397719.395,3429620.467,115606.0272,8547338.386,0,56672.75383,26276.03312,2709906.258,6081469.913,0,6397719.395,0,0
2025-06-04,25160209803,136385895.2,29809813.48,0,46348.77131,0,38960.51618,24762732670,1245858.159,211172.8176,405346.1364,3834773.228,0,60711.30207,48328.06991,1173257.263,2192152.798,0,1245858.159,0,0
2025-06-03,25679353974,128476408.1,19355214.15,0,117333.5867,0,15765.66685,25086025188,3237998.188,175291.5711,510936.5459,17086787.27,0,37581.36771,53773.37923,238791.3145,1255879.022,0,3237998.188,0,0
2025-06-02,24856812851,143404202.1,25471181.52,0,3813383.055,0,47761.99145,24404321042,9295293.166,2396997.649,552720.3072,4844593.164,0,69295.05619,32175.48841,2248469.331,4198242.451,0,9295293.166,0,0
2025-06-01,11043921864,120626668.7,23361435.69,0,21113.40084,0,38905.90719,10667668739,4936157.738,248137.4688,248084.3324,1422142.904,0,42094.06609,15157.369,244493.0729,548159.377,0,4936157.738,0,0
2025-05-31,14866919145,173568951,35488780.39,0,88464.84387,0,23107.15472,14384997576,5213502.41,348059.8688,241667.2873,3862401.993,0,74117.27177,15973.50917,138546.0128,1730305.989,0.387131,5213502.41,0,0
2025-05-30,25530190946,220888547.1,51321311.91,0,1724289.289,0,6046.163637,25026349577,7214127.694,421971.0386,1033166.493,5034345.444,0,43991.79599,62746.18722,599031.8733,1909462.716,9.11943,7214127.694,0,0
2025-05-29,24819484241,188716164.1,29635113.04,0,512333.6849,0,52770.89678,24317874355,1616095.788,217356.9126,207604.5491,2372560.122,0,86851.63171,63730.52522,426315.4584,661163.0459,16.193408,1616095.788,0,0
2025-05-28,25221687604,147109963.6,25094617.37,0,47533.4179,0,15068.53237,24792817715,2099906.921,1372845.738,819619.5543,3560622.258,0,88816.87356,375775.6878,371643.1493,718272.4551,0,2099906.921,0,0
2025-05-27,25919507627,186705412.5,32953988.03,0,3064755.356,0,54345.53774,25416624138,2632013.107,1968915.666,550059.9437,1790931.518,0,41814.14275,91220.95698,243697.3895,755140.7468,0,2632013.107,0,0
2025-05-26,23699255181,167924507.2,28678800.85,0,78820.94666,0,10803.33734,23214575989,2959880.001,1960064.984,949099.0008,6707931.55,0,808428.762,55220.00558,398399.54,4347873.058,0,2959880.001,0,0
2025-05-25,10918563006,124017364.4,32336475.11,0,8589688.969,0,5622.335984,10539028823,4632607.872,979475.8772,1472296.426,3263359.947,0,24814.69438,58443.09108,371766.9091,4236036.294,0,4632607.872,0,0
2025-05-24,13188434089,147351051.2,28309009.83,0,1075021.78,0,3763.133813,12792853279,1779235.578,337288.9469,6526.778295,2777527.405,0,15002.45317,41658.37853,377790.826,530421.6974,0,1779235.578,0,0
2025-05-23,26621416282,249296340.4,68065167.25,0,4997959.125,0,100022.9667,26053978881,4207642.877,1118783.706,45148.63963,10559865.36,0,103563.9531,73587.43971,1102407.744,2668701.692,0,4207642.877,0,0
2025-05-22,26444049511,265573723.1,67141295.88,0,1028354.612,0,52422.56722,25805455668,5994741.268,475140.3083,709911.1145,4434339.728,0,290535.9716,147768.5405,554824.3379,2004006.222,4.349732,5994741.268,0,0
2025-05-21,31974463405,224728879.8,58641003.54,0,718983.3798,0,146120.5955,31485748494,1765240.181,569564.0084,673328.6947,11638712.28,0,508331.9801,565487.3091,385551.93,1159690.66,41.138824,1765240.181,0,0
2025-05-20,26074789694,321037366,58197269.26,0,5267479.735,0,115826.1017,25478044089,1717214.796,386201.9279,546310.258,6084884.968,0,195850.1505,592432.1501,265514.3528,1744375.767,0,1717214.796,0,0
2025-05-19,27211429488,190609452.8,43138393.58,0,4214536.136,0,109833.9624,26716127440,3489273.267,328178.4635,950664.2092,17362936.39,0,486296.5022,99924.49526,367638.6455,3313325.262,86.165864,3489273.267,0,0
2025-05-18,11425943856,172397993.3,46434678.2,0,3749822.366,0,53249.46951,11073112672,3160059.606,653362.9776,29586.29622,4374676.583,0,31590.46439,17406.70665,175092.6281,1616753.153,0,3160059.606,0,0
2025-05-17,15524264794,156877468.4,40361639.47,0,41265.61276,0,51853.34727,15145036946,1644582.087,643933.6234,252426.206,6175435.587,0,244047.6507,107544.0296,348461.5611,1471958.655,0,1644582.087,0,0
2025-05-16,26415675173,276901910.2,44366378.49,0,597463.2534,0,37993.69598,25931283585,6390833.47,310537.9348,820753.3595,3598617.994,0,235588.7326,61763.90656,826732.2559,964787.3461,0,6390833.47,0,0
2025-05-15,35361386509,273683333.3,67938215.18,0,6258720.718,0,75094.34663,34885739778,5711928.708,670026.3706,200599.8339,7065620.382,0,142492.4782,99740.61279,1104856.134,2673977.536,0,5711928.708,0,0
2025-05-14,27408141343,244689152.3,68829803.14,0,2572268.993,0,45196.55255,26840183501,3089342.949,403472.9015,265571.993,7025488.513,0,80452.70554,259424.3595,680635.5672,1932476.32,0,3089342.949,0,0
2025-05-13,27789004517,279096834.8,68905168.5,0,1347167.482,0,16878.08679,27209535676,2805644.727,583786.4817,229778.528,7395286.7,0,32224.1976,75125.25724,308092.9752,39612089.58,0,2805644.727,0,0
2025-05-12,25955660620,431377460.6,138980758.2,0,3527817.003,0,258475.8195,25213241418,6568800.393,1389514.641,30854.50243,14521848.17,0,968538.0198,58038.84666,872704.85,2263573.676,0,6568800.393,0,0
2025-05-11,11261412080,208952900.7,64036853.75,0,8090089.336,0,172395.7913,10889023139,8295002.358,2284925.333,139966.6112,6770446.518,0,60734.54895,40690.74668,2769433.342,1442053.804,0,8295002.358,0,0
2025-05-10,16301087736,198468704.3,62047656.75,0,404038.2079,0,1351927997,14492432399,12161334.83,780955.9006,322551.3135,34901813.78,0,111728.2215,23977.99494,1703479.622,2230418.11,0,12161334.83,0,0
2025-05-09,25083593018,297258727.1,86166211.39,0,252314.8132,0,89315.23512,24519682530,4374542.682,1832552,15153.97595,10246212.79,0,35014.50341,157308.4695,807372.9247,2182308.821,0,4374542.682,0,0
2025-05-08,27205991490,237324929.3,38829147.29,0,1560446.825,0,29103.64991,26771876670,5882733.125,919180.8843,9553.399703,5228507.11,0,100267.7645,507561.175,330485.5787,1999914.69,0,5882733.125,0,0
2025-05-07,27122423208,201881484.5,25692830.27,0,512507.1923,0,147492.9054,26776255510,5315617.476,643878.9398,7877.905579,3791153.187,0,16461.88379,936600.2963,3571406.628,964851.4677,0,5315617.476,0,0
2025-05-06,22887043305,154819759.6,28171416.67,0,430140.7797,0,134768.5372,22611805310,4066861.827,384536.5243,10229.42436,5528431.123,0,3754.41796,40642.66807,241657.7128,2731775.331,6.748156,4066861.827,0,0
2025-05-05,23681638334,224340448,167970240.1,0,547454.4329,0,13485.56866,23145227720,4417620.529,437517.304,7387.791743,2743375.653,0,12966.91405,73083.18296,323908.6728,689641.0454,0,4417620.529,0,0
2025-05-04,10125962866,99262627.32,70808906.52,0,1224577.916,0,37543.9738,9724048276,18388942.81,159550.0403,285283.2024,5318782.553,0,57897.61924,26837.54515,64190.57514,1560578.376,12.719851,18388942.81,0,0
2025-05-03,11521269778,145944402.9,27988096.84,0,571653.0808,0,84276.66719,11279198848,1909274.895,251991.3076,7638.509457,4010227.723,0,38170.41385,33138.20119,464045.4766,1005633.615,0,1909274.895,0,0
2025-05-02,19419821668,152515993.3,22957102.73,0,709907.1974,0,4734.989401,19173122543,5159009.097,355629.0743,1828.835534,4901815.021,0,44429.65584,115108.2394,373878.5439,1480996.015,0,5159009.097,0,0
2025-05-01,16397375106,155303235.1,20847065.68,0,1119288.558,0,1383.278647,16125211546,711690.311,290915.0369,21042.42236,19948507.84,0,129793.2862,4852.3008,357581.7054,1247530.515,0,711690.311,0,0
2025-04-30,23275781994,177928975.2,28271328.11,0,181653.5007,0,51211.14015,22963602519,3445989.267,357689.9748,5927.625154,11775003.83,0,22831.79493,15739.21048,376484.424,1475553.809,6.91952,3445989.267,0,0
